pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.362612369295782,,,,,,,,,,,83.61348158,0.0,1.625,0.086,1.5,0.079,0.188,0.01,0.0,0.0,0.015,0.079,0.00282,0.015,0.0,0.0,0.11182,9.703125,0.5120555870064346,20.25,1.0686377467960373,0.145546875,0.7680833805096519,0.70875,3.7402321137861305,5.362612369295782,326082,,,0.1319955142051218,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,20.39419441479941,,,,,,,,,,,80.16223592,0.0,3.688,0.412,3.562,0.398,0.688,0.077,0.0,0.0,0.03562,0.398,0.01032,0.1154999999999999,0.0,0.0,0.5594399999999999,16.875,1.885218384201368,40.640625,4.54023427528496,0.253125,2.827827576302052,1.422421875,15.89081996349736,20.39419441479941,8152,,,0.5110344830539388,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,19.682745410631345,,,,,,,,,,,83.19012124,26.65917504,17.562,0.105,16.75,0.1,2.562,0.015,0.375,0.002,0.1675,0.1,0.03843,0.0225,0.009375,0.005,0.3428050000000001,82.265625,0.4934262811714867,316.265625,1.8969499253926043,1.233984375,0.74013942175723,11.069296875,6.639324738874115,19.682745410631345,292552,,,0.5626832063869397,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,6.11415158691111,,,,,,,,,,,80.15916688000001,0.0,5.875,0.068,5.75,0.066,0.438,0.005,0.125,0.001,0.0575,0.066,0.00657,0.0075,0.003125,0.0025,0.143195,26.15625,0.301842104986607,69.890625,0.8065350869803425,0.39234375,0.4527631574799105,2.446171875,2.822872804431199,6.11415158691111,50483,,,0.1195705988939019,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,7.179110736375515,,,,,,,,,,,82.02341854,0.0,3.375,0.051,3.188,0.048,0.688,0.01,0.062,0.001,0.03188,0.048,0.01032,0.015,0.00155,0.0025,0.10925,18.984375,0.2885273997584869,73.265625,1.1135020390679384,0.284765625,0.4327910996377303,2.564296875,3.897257136737784,7.179110736375515,1847,,,0.1793370877790215,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,15.81036653607124,,,,,,,,,,,80.00737764,64.66440318,6.75,0.041,6.75,0.041,2.875,0.018,8.5,0.052,0.0675,0.041,0.043125,0.0269999999999999,0.2125,0.13,0.5211250000000001,46.265625,0.2819201299552586,260.859375,1.5895496688966713,0.693984375,0.4228801949328879,9.130078125,5.563423841138349,15.81036653607124,10195868,,,0.4072217685010469,Advisory
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,4.475446272295519,,,,,,,,,,,84.42118522,0.0,5.062,0.053,4.938,0.052,1.25,0.013,0.25,0.003,0.04938,0.052,0.01875,0.0195,0.00625,0.0075,0.15338,23.765625,0.249682938155891,52.171875,0.5481205328747667,0.356484375,0.3745244072338365,1.826015625,1.918421865061684,4.475446272295519,3437058,,,0.106142678935218,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,8.673315120751706,,,,,,,,,,,67.35658966,0.08510962,7.375,0.029,7.375,0.029,0.062,0.0,0.0,0.0,0.07375,0.029,0.0009299999999999,0.0,0.0,0.0,0.10368,47.671875,0.1877453914541985,157.359375,0.619725938162974,0.715078125,0.2816180871812977,5.507578125,2.1690407835704093,8.673315120751706,28310172,,,0.0925205971849849,Information
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,2.0,7.0,100.0,100.0,-9999.0,7.0,4.0,10.0,10.0,-999.9,-1937.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1937.8,7.897655165275638,,,,,,,,,,,69.40707706,0.0,,,,,,,,,,,,,,,,39.375,0.2114343038525393,129.9375,0.6977332027133798,0.590625,0.317151455778809,4.5478125,2.4420662094968293,7.897655165275638,9423649,,,0.087835842212279,Information
172115,3136.0,12900.15886,EGY,Egypt,Suhaj,3.693633873,0.0,0.55,0.63,3136.0,,,,,,,,,,,,,,,,,,,,,,,,,6.063641084349225,,,,,,,,,,,73.87267746,0.0,14.125,0.109,14.125,0.109,0.0,0.0,0.0,0.0,0.14125,0.109,0.0,0.0,0.0,0.0,0.25025,23.625,0.1831372796091682,87.46875,0.6780439756958493,0.354375,0.2747059194137523,3.06140625,2.373153914935473,6.063641084349225,3262549,,,0.0720528552071004,Information
