pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,18.09203818417372,80.16223592,0.0,,0.5,0.056,0.5,0.056,0.75,0.084,0.125,0.014,0.005,0.056,0.01125,0.126,0.003125,0.035,0.2363749999999999,4.921875,0.5498553620587322,40.359375,4.508813968881604,0.073828125,0.8247830430880982,1.412578125,15.780848891085617,18.09203818417372,8152,,,0.4633031623173688,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,16.841356971538033,83.19012124,26.65917504,,12.875,0.077,7.688,0.046,2.75,0.016,0.438,0.003,0.07688,0.046,0.04125,0.024,0.01095,0.0075,0.2065799999999999,21.9375,0.1315803416457298,291.375,1.7476568454484112,0.3290625,0.1973705124685947,10.198125,6.116798959069439,16.841356971538033,292552,,,0.5007463610508271,Advisory
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,5.415021489195004,0.2119885,0.0,,1.0,0.003,0.938,0.003,4.562,0.016,2.125,0.007,0.00938,0.003,0.06843,0.024,0.053125,0.0175,0.175435,38.25,0.1334873340553656,98.296875,0.3430428180319873,0.57375,0.2002310010830483,3.440390625,1.2006498631119555,5.415021489195004,28546,,,0.001784885769913,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,16.754100124038843,80.00737764,64.66440318,,17.812,0.109,15.5,0.094,2.938,0.018,3.188,0.019,0.155,0.094,0.04407,0.0269999999999999,0.0797,0.0475,0.4472699999999999,104.0625,0.6341060673765697,252.84375,1.5407063637068543,1.5609375,0.9511591010648546,8.84953125,5.39247227297399,16.754100124038843,10195868,,,0.4298640427923114,Advisory
172119,3140.0,19719.32651,EGY,Egypt,Aswan,4.230900174,0.0,0.55,0.63,3140.0,,,,,,,,,,,,,,,,,,,,,,,,,46.3350080943205,84.61800348,0.0,3.0,19.938,0.101,18.375,0.093,11.625,0.059,7.875,0.04,0.18375,0.093,0.174375,0.0885,0.196875,0.1,0.8365,206.859375,1.0490184584274649,789.75,4.004954223336943,3.102890625,1.5735276876411972,27.64125,14.0173397816793,46.3350080943205,560460,95456.0,17.03,0.8649212712380894,Warning
172121,3141.0,4936.738826,EGY,Egypt,Aswan,4.079484133,0.0,0.55,0.63,3141.0,,,,,,,,,,,,,,,,,,,,,,,,,19.008276119713003,81.58968266000001,0.0,,2.438,0.049,2.375,0.048,1.438,0.029,0.938,0.019,0.02375,0.048,0.02157,0.0435,0.02345,0.0475,0.20777,36.5625,0.7406205044488822,163.828125,3.318549568011337,0.5484375,1.1109307566733233,5.733984375,11.61492348803968,19.008276119713003,0,,,0.5127493157770544,Advisory
172131,3151.0,23966.5212,EGY,Egypt,Aswan,1.249617217,0.0,0.55,0.63,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,59.49786736831395,24.99234434,0.0,,12.312,0.051,12.125,0.051,9.0,0.038,6.312,0.026,0.12125,0.051,0.135,0.0569999999999999,0.1578,0.065,0.5870500000000001,314.4375,1.311986405408892,1219.78125,5.089521502914459,4.7165625,1.967979608113338,35.0,17.813325260200607,59.49786736831395,8734,,,0.4084050455194888,Advisory
173000,3493.0,20982.76472,EGY,Egypt,Ash Sharqiyah,4.035599734,0.044428853,0.55,0.63,3493.0,,,,,,,,,,,,,,,,,,,,,,,,,60.71622870835725,80.71199468,0.8885770599999999,3.0,19.562,0.093,14.0,0.067,2.875,0.014,4.312,0.021,0.14,0.067,0.043125,0.021,0.1078,0.0525,0.431425,413.578125,1.9710373280434208,997.59375,4.75434845465489,6.203671875,2.956555992065132,34.91578125,16.640219591292116,60.71622870835725,31237808,116768.0,0.37,0.8742528911054945,Warning
211012,3575.0,6278.319166,EGY,Egypt,Al Isma`iliyah,4.027328926,0.0,0.55,0.63,3575.0,,,,,,,,,,,,,,,,,,,,,,,,,17.834903460788617,80.54657852,0.0,,2.312,0.037,2.312,0.037,0.812,0.013,1.562,0.025,0.0231199999999999,0.037,0.01218,0.0195,0.03905,0.0625,0.19335,63.84375,1.016892392915881,169.171875,2.694540856118513,0.95765625,1.5253385893738216,5.921015625,9.430892996414794,17.834903460788617,1336033,,,0.4653891874645227,Advisory
211013,3576.0,7778.241552,EGY,Egypt,Shamal Sina'',4.053340871,0.0,0.55,0.63,3576.0,,,,,,,,,,,,,,,,,,,,,,,,,25.95448663004957,81.06681741999999,0.0,3.0,15.875,0.204,13.938,0.179,6.5,0.084,4.062,0.052,0.13938,0.179,0.0975,0.126,0.10155,0.13,0.7734300000000001,131.625,1.69222052454816,268.03125,3.4459105980649496,1.974375,2.53833078682224,9.38109375,12.060687093227324,25.95448663004957,254526,50613.0,19.89,0.6237818024948396,Watch
