pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.140025022550983,,,,,,,,,,,83.61348158,0.0,0.438,0.023,0.438,0.023,0.875,0.046,0.438,0.023,0.00438,0.023,0.013125,0.069,0.01095,0.0574999999999999,0.177955,3.9375,0.2077906729881183,17.15625,0.9053736465910872,0.0590625,0.3116860094821774,0.60046875,3.168807763068805,4.140025022550983,326082,,,0.0844484209643911,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,15.156575035085924,,,,,,,,,,,80.16223592,0.0,0.0,0.0,0.0,0.0,1.25,0.14,0.062,0.007,0.0,0.0,0.01875,0.21,0.00155,0.0175,0.2478,11.8125,1.3196528689409572,30.515625,3.40910324476414,0.1771875,1.979479303411436,1.068046875,11.93186135667449,15.156575035085924,8152,,,0.3939059869903853,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,13.67713461240522,,,,,,,,,,,83.19012124,26.65917504,5.375,0.032,5.25,0.031,16.625,0.1,7.438,0.045,0.0525,0.031,0.249375,0.15,0.1859499999999999,0.1124999999999999,0.781325,73.828125,0.4428184574615906,212.625,1.2753171574893811,1.107421875,0.6642276861923859,7.441875,4.463610051212834,13.67713461240522,292552,,,0.4183012131108161,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,5.696141718695239,,,,,,,,,,,80.15916688000001,0.0,2.5,0.029,2.25,0.026,6.312,0.073,5.0,0.058,0.0225,0.026,0.09468,0.1094999999999999,0.125,0.145,0.52268,17.15625,0.1979824559589572,68.203125,0.7870614027876581,0.25734375,0.2969736839384358,2.387109375,2.754714909756804,5.696141718695239,50483,,,0.1060241277368791,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,6.169216086885377,,,,,,,,,,,82.02341854,0.0,8.562,0.13,7.875,0.12,9.625,0.146,8.812,0.134,0.07875,0.12,0.144375,0.2189999999999999,0.2202999999999999,0.335,1.117425,9.0,0.1367833598855049,66.09375,1.0045027991591768,0.135,0.2051750398282573,2.31328125,3.515759797057119,6.169216086885377,1847,,,0.1424226415158805,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,3.035219612090386,,,,,,,,,,,0.2119885,0.0,24.5,0.086,22.125,0.077,13.625,0.048,11.375,0.04,0.22125,0.077,0.204375,0.072,0.284375,0.1,0.959,2.671875,0.0093244828935733,63.140625,0.2203522536428645,0.040078125,0.0139867243403599,2.209921875,0.7712328877500257,3.035219612090386,28546,,,0.0002390241567731,Information
158680,2808.0,17999.95227,EGY,Egypt,Matrouh,0.220953716,0.0,0.55,0.63,2808.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1990626885166367,,,,,,,,,,,4.41907432,0.0,14.75,0.082,6.688,0.037,0.875,0.005,0.0,0.0,0.06688,0.037,0.013125,0.0075,0.0,0.0,0.124505,0.0,0.0,3.65625,0.0203125538618962,0.0,0.0,0.12796875,0.0710939385166367,0.1990626885166367,3238,,,3.326886311258129e-10,Information
158902,2828.0,16477.27504,EGY,Egypt,Matrouh,0.048308268,0.0,0.55,0.63,2828.0,,,,,,,,,,,,,,,,,,,,,,,,,2.712767636111012,,,,,,,,,,,0.96616536,0.0,145.5,0.883,53.562,0.325,3.812,0.023,0.0,0.0,0.53562,0.325,0.05718,0.0345,0.0,0.0,0.9523,0.0,0.0,48.234375,0.2927327174602892,0.0,0.0,1.688203125,1.0245645111110122,2.712767636111012,0,,,0.0001606500800042,Information
158904,2830.0,10781.58422,EGY,Egypt,Matrouh,4.389790467,0.0,0.55,0.63,2830.0,,,,,,,,,,,,,,,,,,,,,,,,,0.12275,,,,,,,,,,,87.79580934,0.0,8.5,0.079,6.375,0.059,0.0,0.0,0.0,0.0,0.06375,0.059,0.0,0.0,0.0,0.0,0.12275,,,,,,,,,,987,,,2.1187011549484e-06,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,3130.0,,,,,,,,,,,0.0,206.4665263929212,1.2581062063271202,460.8243,552.2129,1701.0,0.2064665263929211,0.251621241265424,10.0,10.0,10.0,60.91617553531669,60.91617553531669,60.91617553531669,,,,,,,,,,,80.00737764,64.66440318,20.625,0.126,12.312,0.075,80.188,0.489,56.188,0.342,0.12312,0.075,1.20282,0.7335,1.4047,0.8550000000000001,4.39414,18.703125,0.1139677121095726,302.203125,1.8414782956652005,0.280546875,0.1709515681643589,10.577109375,6.445174034828201,17.47378185299256,10195868,,,0.8673894532096991,Warning
