pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.05175156791237,,,,,,,,,,,83.61348158,0.0,6.688,0.353,6.062,0.32,0.125,0.007,0.062,0.003,0.06062,0.32,0.001875,0.0105,0.00155,0.0075,0.402045,9.5625,0.5046344915425732,14.34375,0.7569517373138599,0.1434375,0.7569517373138599,0.50203125,2.6493310805985097,4.05175156791237,326082,,,0.0811602337356064,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,13.08549024768288,,,,,,,,,,,80.16223592,0.0,3.438,0.384,3.25,0.363,0.625,0.07,0.375,0.042,0.0325,0.363,0.009375,0.105,0.009375,0.105,0.62425,17.859375,1.9951894566131136,23.0625,2.5764651250752024,0.267890625,2.9927841849196706,0.8071875,9.017627937763208,13.08549024768288,8152,,,0.3386744896230398,Information
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,15.580392426714754,,,,,,,,,,,83.19012124,26.65917504,28.812,0.173,25.125,0.151,5.438,0.033,3.625,0.022,0.25125,0.151,0.08157,0.0495,0.090625,0.0549999999999999,0.6789449999999999,127.546875,0.7650216017479289,223.59375,1.341107328312246,1.913203125,1.1475324026218934,7.82578125,4.6938756490928615,15.580392426714754,292552,,,0.4697280436486255,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,4.964624449317467,,,,,,,,,,,80.15916688000001,0.0,6.875,0.079,6.625,0.076,2.75,0.032,2.375,0.027,0.06625,0.076,0.04125,0.048,0.059375,0.0675,0.358375,27.0,0.3115789470829491,54.28125,0.6264035081980124,0.405,0.4673684206244236,1.89984375,2.192412278693044,4.964624449317467,50483,,,0.0829644173844435,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,4.167144237896153,,,,,,,,,,,82.02341854,0.0,15.625,0.237,14.625,0.222,2.562,0.039,2.562,0.039,0.14625,0.222,0.03843,0.0584999999999999,0.06405,0.0975,0.62673,11.8125,0.1795281598497252,42.1875,0.6411719994633043,0.1771875,0.2692922397745878,1.4765625,2.244101998121565,4.167144237896153,1847,,,0.0718926787395539,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,18.393752365004147,,,,,,,,,,,80.00737764,64.66440318,45.562,0.278,43.125,0.263,24.25,0.148,12.438,0.076,0.43125,0.263,0.36375,0.2219999999999999,0.31095,0.19,1.78095,183.796875,1.11996841900159,247.78125,1.5098579604290754,2.756953125,1.679952628502385,8.67234375,5.284502861501764,18.393752365004147,10195868,,,0.4667857229128536,Advisory
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,9.227035238630206,,,,,,,,,,,67.35658966,0.08510962,19.25,0.076,9.5,0.037,0.0,0.0,0.0,0.0,0.095,0.037,0.0,0.0,0.0,0.0,0.132,63.0,0.2481119037506813,162.140625,0.6385558594297669,0.945,0.3721678556260219,5.674921875,2.234945508004184,9.227035238630206,28310172,,,0.1032038358428301,Information
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,2.0,3.0,100.0,100.0,-9999.0,7.0,8.0,10.0,10.0,-999.9,-2944.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2944.7,7.954931536890253,,,,,,,,,,,69.40707706,0.0,,,,,,,,,,,,,,,,74.671875,0.4009700548060656,115.875,0.6222209513374728,1.120078125,0.6014550822090985,4.055625,2.1777733296811546,7.954931536890253,9423649,,,0.0889938764856077,Information
172115,3136.0,12900.15886,EGY,Egypt,Suhaj,3.693633873,0.0,0.55,0.63,3136.0,,,,,,,,,,,,,,,,,,,,,,,,,5.320976110041323,,,,,,,,,,,73.87267746,0.0,7.688,0.06,7.688,0.06,0.25,0.002,0.062,0.0,0.07688,0.06,0.00375,0.003,0.00155,0.0,0.14518,40.359375,0.3128595193323291,68.34375,0.5297899874408083,0.605390625,0.4692892789984936,2.39203125,1.854264956042829,5.320976110041323,3262549,,,0.0557682445051349,Information
172117,3138.0,37158.6911,EGY,Egypt,Aswan,4.012574421,0.0,0.55,0.63,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,6.663156687370513,,,,,,,,,,,80.25148842,0.0,42.938,0.116,42.312,0.114,0.688,0.002,0.812,0.002,0.42312,0.114,0.01032,0.003,0.0203,0.005,0.57574,73.40625,0.1975479970690793,118.546875,0.3190286619333982,1.10109375,0.2963219956036189,4.149140625,1.1166003167668936,6.663156687370513,5190727,,,0.1386322863514835,Information
