pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,7.974110310662111,83.19012124,26.65917504,,4.75,0.028,4.125,0.025,1.938,0.012,0.5,0.003,0.04125,0.025,0.02907,0.018,0.0125,0.0075,0.13332,70.453125,0.4225753279776322,112.21875,0.6730840553416177,1.056796875,0.6338629919664482,3.92765625,2.355794193695662,7.974110310662111,292552,,,0.2279041939225788,Information
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,2.264220119502628,80.15916688000001,0.0,,5.688,0.066,5.688,0.066,2.75,0.032,0.625,0.007,0.05688,0.066,0.04125,0.048,0.015625,0.0175,0.245255,12.65625,0.1460526314451324,24.609375,0.2839912278099797,0.18984375,0.2190789471676986,0.861328125,0.993969297334929,2.264220119502628,50483,,,0.014984051200906,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,3.617903288173446,82.02341854,0.0,,2.375,0.036,2.062,0.031,2.312,0.035,0.938,0.014,0.02062,0.031,0.03468,0.0525,0.02345,0.035,0.19725,24.1875,0.3676052796922945,30.65625,0.4659183196100012,0.3628125,0.5514079195384418,1.07296875,1.6307141186350045,3.617903288173446,1847,,,0.0544479868222384,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,7.693578734522498,80.00737764,64.66440318,,1.875,0.011,0.75,0.005,4.562,0.028,3.938,0.024,0.0075,0.005,0.06843,0.042,0.09845,0.06,0.28138,81.140625,0.4944313525355144,101.8125,0.620395665919779,1.217109375,0.7416470288032716,3.5634375,2.1713848307192265,7.693578734522498,10195868,,,0.1697945950752463,Information
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,1.0,7.0,98.0,-9999.0,-9999.0,3.0,4.0,9.8,-999.9,-999.9,-2950.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2950.9,2.458561234400941,69.40707706,0.0,,,,,,,,,,,,,,,,,9.84375,0.0528585759631348,41.484375,0.2227611415589253,0.14765625,0.0792878639447021,1.451953125,0.7796639954562385,2.458561234400941,9423649,,,0.0058478942764858,Information
172117,3138.0,37158.6911,EGY,Egypt,Aswan,4.012574421,0.0,0.55,0.63,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,4.205632445102079,80.25148842,0.0,,5.062,0.014,5.062,0.014,2.0,0.005,1.125,0.003,0.05062,0.014,0.03,0.0075,0.028125,0.0075,0.137745,16.171875,0.0435211104654102,87.75,0.236149329829704,0.242578125,0.0652816656981153,3.07125,0.826522654403964,4.205632445102079,5190727,,,0.0609734179737937,Information
172119,3140.0,19719.32651,EGY,Egypt,Aswan,4.230900174,0.0,0.55,0.63,3140.0,,,,,,,,,,,,,,,,,,,,,,,,,17.561206498320853,84.61800348,0.0,,15.0,0.076,11.438,0.058,3.25,0.016,6.25,0.032,0.11438,0.058,0.04875,0.024,0.15625,0.08,0.48138,165.515625,0.8393573933168771,261.984375,1.328566545241582,2.482734375,1.2590360899753157,9.169453125,4.649982908345537,17.561206498320853,560460,,,0.5527034232263814,Advisory
172131,3151.0,23966.5212,EGY,Egypt,Aswan,1.249617217,0.0,0.55,0.63,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,37.15361776369972,24.99234434,0.0,,7.875,0.033,6.25,0.026,4.312,0.018,5.75,0.024,0.0625,0.026,0.06468,0.0269999999999999,0.14375,0.06,0.3839299999999999,365.625,1.5255655876847585,592.3125,2.4714162520493086,5.484375,2.288348381527138,20.7309375,8.64995688217258,37.15361776369972,8734,,,0.2411746506109465,Advisory
173000,3493.0,20982.76472,EGY,Egypt,Ash Sharqiyah,4.035599734,0.044428853,0.55,0.63,3493.0,,,,,,,,,,,,,,,,,,,,,,,,,26.616883353502075,80.71199468,0.8885770599999999,3.0,4.312,0.021,1.375,0.007,3.062,0.015,1.875,0.009,0.01375,0.007,0.04593,0.0225,0.046875,0.0225,0.158555,71.015625,0.3384474160700196,484.59375,2.309484744113441,1.065234375,0.5076711241050293,16.96078125,8.083196604397044,26.616883353502075,31237808,60809.0,0.19,0.6262972548475088,Watch
295102,5418.0,16249.09606,EGY,Egypt,Ash Sharqiyah,2.771085374,0.0,0.55,0.63,5418.0,,,,,,,,,,,,,,,,,,,,,,,,,5.110150361995027,55.42170748,0.0,,5.062,0.031,5.062,0.031,1.938,0.012,1.062,0.007,0.05062,0.031,0.02907,0.018,0.02655,0.0175,0.17274,53.71875,0.3305953131949768,67.359375,0.4145422906293035,0.80578125,0.4958929697924652,2.357578125,1.450898017202562,5.110150361995027,909316,,,0.0151548982196553,Information
