pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.904196657610391,83.61348158,0.0,,1.125,0.059,1.125,0.059,0.375,0.02,0.0,0.0,0.01125,0.059,0.005625,0.03,0.0,0.0,0.105875,7.875,0.4155813459762367,9.84375,0.519476682470296,0.118125,0.623372018964355,0.34453125,1.818168388646036,2.904196657610391,326082,,,0.0417881541571136,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,3.4316951739196924,0.2119885,0.0,,4.25,0.015,3.875,0.014,0.688,0.002,1.375,0.005,0.03875,0.014,0.01032,0.003,0.034375,0.0125,0.112945,11.109375,0.0387702183469628,67.921875,0.2370381703997852,0.166640625,0.0581553275204442,2.377265625,0.8296335963992482,3.4316951739196924,28546,,,0.0003758495221889,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,15.973313342626795,80.00737764,64.66440318,,62.062,0.378,61.75,0.376,29.438,0.179,19.562,0.119,0.6175,0.376,0.4415699999999999,0.2684999999999999,0.48905,0.2975,2.49012,158.34375,0.9648695025216452,215.71875,1.314484739669808,2.37515625,1.447304253782468,7.55015625,4.600696588844328,15.973313342626795,10195868,,,0.4112059534698769,Advisory
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,5.274221154657543,84.42118522,0.0,,8.438,0.089,8.438,0.089,1.0,0.011,0.062,0.001,0.08438,0.089,0.015,0.0165,0.00155,0.0025,0.20893,25.453125,0.2674119041787945,62.578125,0.6574491566826717,0.381796875,0.4011178562681917,2.190234375,2.3010720483893508,5.274221154657543,3437058,,,0.1393862481502784,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,9.457343606243388,67.35658966,0.08510962,,68.062,0.268,66.188,0.261,1.688,0.007,0.0,0.0,0.66188,0.261,0.02532,0.0105,0.0,0.0,0.9587,93.375,0.3677372859161884,153.84375,0.6058804078197442,1.400625,0.5516059288742825,5.38453125,2.1205814273691046,9.457343606243388,28310172,,,0.1077002548881888,Information
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,2.0,2.0,100.0,100.0,-9999.0,7.0,9.0,10.0,10.0,-999.9,-1927.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1927.8,7.444847623643113,69.40707706,0.0,,38.875,0.209,37.062,0.199,0.438,0.002,0.0,0.0,0.3706199999999999,0.199,0.00657,0.003,0.0,0.0,0.57919,63.703125,0.3420704987328583,111.09375,0.5965467858696646,0.955546875,0.5131057480992874,3.88828125,2.087913750543826,7.444847623643113,9423649,,,0.078791628257546,Information
172119,3140.0,19719.32651,EGY,Egypt,Aswan,4.230900174,0.0,0.55,0.63,3140.0,,,,,,,,,,,,,,,,,,,,,,,,,26.42870444533684,84.61800348,0.0,3.0,7.812,0.04,7.625,0.039,1.0,0.005,1.125,0.006,0.07625,0.039,0.015,0.0075,0.028125,0.015,0.180875,189.28125,0.9598768491117388,419.90625,2.129414763334065,2.83921875,1.4398152736676082,14.69671875,7.4529516716692275,26.42870444533684,560460,58879.0,10.51,0.7058333740503921,Watch
172131,3151.0,23966.5212,EGY,Egypt,Aswan,1.249617217,0.0,0.55,0.63,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,47.00903241027707,24.99234434,0.0,,10.562,0.044,10.25,0.043,0.875,0.004,0.25,0.001,0.1025,0.043,0.013125,0.006,0.00625,0.0025,0.173375,391.5,1.633528690813218,779.90625,3.254148749730642,5.8725,2.450293036219827,27.29671875,11.389520624057246,47.00903241027707,8734,,,0.3201603615151517,Advisory
173000,3493.0,20982.76472,EGY,Egypt,Ash Sharqiyah,4.035599734,0.044428853,0.55,0.63,3493.0,,,,,,,,,,,,,,,,,,,,,,,,,57.32228278322567,80.71199468,0.8885770599999999,3.0,143.5,0.684,140.938,0.672,17.125,0.082,10.0,0.048,1.40938,0.672,0.256875,0.123,0.25,0.12,2.831255,713.8125,3.401899176181029,803.25,3.8281418625583217,10.7071875,5.102848764271544,28.11375,13.398496518954126,57.32228278322567,31237808,95350.0,0.31,0.8619684755428363,Warning
211012,3575.0,6278.319166,EGY,Egypt,Al Isma`iliyah,4.027328926,0.0,0.55,0.63,3575.0,,,,,,,,,,,,,,,,,,,,,,,,,19.74181432861903,80.54657852,0.0,,20.125,0.321,20.125,0.321,8.75,0.139,4.625,0.074,0.20125,0.321,0.13125,0.2085,0.115625,0.185,1.162625,119.109375,1.8971538696029764,166.5,2.651983685489875,1.786640625,2.8457308044044645,5.8275,9.281942899214563,19.74181432861903,1336033,,,0.5058706126932183,Advisory
