pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.996883784980936,83.61348158,0.0,,3.375,0.178,3.312,0.175,2.312,0.122,0.562,0.03,0.03312,0.175,0.03468,0.183,0.01405,0.075,0.5148499999999999,0.0,0.0,13.640625,0.719846259994553,0.0,0.0,0.477421875,2.519461909980936,2.996883784980936,326082,,,0.0446703384516996,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,15.45611209111529,80.16223592,0.0,,10.25,1.145,9.125,1.019,6.938,0.775,3.375,0.377,0.09125,1.019,0.10407,1.1625,0.084375,0.9425,3.403695,0.0,0.0,36.28125,4.05321952603294,0.0,0.0,1.26984375,14.18626834111529,15.45611209111529,8152,,,0.4014549742865947,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,20.070821028797297,83.19012124,26.65917504,,72.75,0.436,67.438,0.404,49.562,0.297,38.438,0.231,0.67438,0.404,0.7434299999999999,0.4455,0.96095,0.5775,3.80576,0.0,0.0,358.453125,2.149989043942085,0.0,0.0,12.545859375,7.524961653797296,20.070821028797297,292552,,,0.5703637562475777,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,5.534087168336188,80.15916688000001,0.0,,17.938,0.207,16.5,0.19,9.75,0.113,8.125,0.094,0.165,0.19,0.14625,0.1695,0.203125,0.235,1.1088749999999998,0.0,0.0,73.40625,0.847105262381768,0.0,0.0,2.56921875,2.964868418336188,5.534087168336188,50483,,,0.1008337030134589,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,6.374738506781616,82.02341854,0.0,,17.0,0.258,14.875,0.226,10.25,0.156,8.812,0.134,0.14875,0.226,0.15375,0.2339999999999999,0.2202999999999999,0.335,1.3178,0.0,0.0,72.28125,1.0985413590804616,0.0,0.0,2.52984375,3.844894756781616,6.374738506781616,1847,,,0.1499315970318825,Information
156096,2631.0,2142.071566,EGY,Egypt,Matrouh,1.870956982,0.0,0.55,0.63,2631.0,,,,,,,,,,,,,,,,,,,,,,,,,1.403995,37.41913964,0.0,,84.625,3.951,23.062,1.077,1.125,0.053,0.0,0.0,0.23062,1.077,0.016875,0.0795,0.0,0.0,1.403995,,,,,,,,,,2981,,,7.318823111419761e-05,Information
156098,2632.0,3569.041172,EGY,Egypt,Matrouh,4.049517587,0.0,0.55,0.63,2632.0,,,,,,,,,,,,,,,,,,,,,,,,,0.14938,80.99035174000001,0.0,,24.688,0.692,3.938,0.11,0.0,0.0,0.0,0.0,0.03938,0.11,0.0,0.0,0.0,0.0,0.14938,,,,,,,,,,15893,,,6.292161983563525e-07,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,3.1537828781876662,0.2119885,0.0,,46.688,0.163,28.812,0.101,15.0,0.052,15.375,0.054,0.28812,0.101,0.225,0.078,0.384375,0.135,1.211495,0.0,0.0,66.796875,0.2331120723393333,0.0,0.0,2.337890625,0.8158922531876664,3.1537828781876662,28546,,,0.0002757129246804,Information
158680,2808.0,17999.95227,EGY,Egypt,Matrouh,0.220953716,0.0,0.55,0.63,2808.0,,,,,,,,,,,,,,,,,,,,,,,,,0.234445,4.41907432,0.0,,69.75,0.388,13.875,0.077,0.188,0.001,0.375,0.002,0.13875,0.077,0.00282,0.0015,0.009375,0.005,0.234445,0.0,0.0,2.953125,0.0164062935038393,0.0,0.0,0.103359375,0.0574220272634375,0.1607814022634375,3238,,,9.247170452521243e-10,Information
158902,2828.0,16477.27504,EGY,Egypt,Matrouh,0.048308268,0.0,0.55,0.63,2828.0,,,,,,,,,,,,,,,,,,,,,,,,,2.167050531470605,0.96616536,0.0,,8.438,0.051,6.625,0.04,0.0,0.0,0.0,0.0,0.06625,0.04,0.0,0.0,0.0,0.0,0.10625,0.0,0.0,38.53125,0.233844794705887,0.0,0.0,1.34859375,0.8184567814706045,2.167050531470605,0,,,6.616147530469935e-05,Information
