pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,23.06435331426119,,,,,,,,,,,80.16223592,0.0,0.0,0.0,0.0,0.0,0.188,0.021,0.688,0.077,0.0,0.0,0.00282,0.0315,0.0171999999999999,0.1925,0.24402,0.0,0.0,54.140625,6.048408982646054,0.0,0.0,1.894921875,21.16943143926119,23.06435331426119,8152,,,0.5598941609442424,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,54.71641244767062,,,,,,,,,,3.0,83.19012124,26.65917504,30.25,0.181,22.25,0.133,10.062,0.06,11.188,0.067,0.2225,0.133,0.15093,0.09,0.2797,0.1675,1.04363,0.0,0.0,977.203125,5.861229449334464,0.0,0.0,34.202109375,20.51430307267062,54.71641244767062,292552,50360.0,17.214033744428342,0.8810390588865235,Warning
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,16.824897195688756,,,,,,,,,,,80.15916688000001,0.0,14.812,0.171,13.938,0.161,8.75,0.101,8.188,0.094,0.13938,0.161,0.13125,0.1515,0.2047,0.235,1.02283,0.0,0.0,223.171875,2.5753947344825017,0.0,0.0,7.811015625,9.013881570688756,16.824897195688756,50483,,,0.4345183012669477,Advisory
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,16.9538278964406,,,,,,,,,,,82.02341854,0.0,17.312,0.263,14.688,0.223,8.125,0.123,6.562,0.1,0.14688,0.223,0.121875,0.1845,0.16405,0.25,1.090305,0.0,0.0,192.234375,2.921607077554457,0.0,0.0,6.728203125,10.2256247714406,16.9538278964406,1847,,,0.4766448187951824,Advisory
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,2.151211900069061,,,,,,,,,,,0.2119885,0.0,3.312,0.012,2.375,0.008,2.188,0.008,1.812,0.006,0.02375,0.008,0.03282,0.012,0.0453,0.015,0.13687,0.0,0.0,45.5625,0.1590069714483031,0.0,0.0,1.5946875,0.5565244000690609,2.151211900069061,28546,,,6.226900481744066e-05,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,13.930820385454696,,,,,,,,,,,80.00737764,64.66440318,22.938,0.14,22.938,0.14,11.812,0.072,14.188,0.086,0.22938,0.14,0.17718,0.1079999999999999,0.3547,0.2149999999999999,1.22426,0.5625,0.0034276003641976,247.078125,1.5055734599738282,0.0084375,0.0051414005462964,8.647734375,5.269507109908399,13.930820385454696,10195868,,,0.3589526794256686,Advisory
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,3.7242518432149896,,,,,,,,,,,84.42118522,0.0,8.312,0.087,5.125,0.054,2.5,0.026,5.125,0.054,0.05125,0.054,0.0375,0.039,0.128125,0.135,0.444875,0.0,0.0,51.890625,0.5451657052042828,0.0,0.0,1.816171875,1.9080799682149896,3.7242518432149896,3437058,,,0.0762085188511178,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,9.624929695017231,,,,,,,,,,,67.35658966,0.08510962,4.0,0.016,3.875,0.015,1.188,0.005,1.25,0.005,0.03875,0.015,0.01782,0.0075,0.03125,0.0125,0.12282,0.0,0.0,197.296875,0.7770111628620667,0.0,0.0,6.905390625,2.719539070017233,9.624929695017231,28310172,,,0.1109887943053704,Information
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,1.0,9.0,100.0,2.0,-9999.0,3.0,2.0,10.0,0.2,-999.9,-1969.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1969.4,11.710316279546635,,,,,,,,,,,69.40707706,0.0,29.062,0.156,27.938,0.15,2.0,0.011,3.5,0.019,0.2793799999999999,0.15,0.03,0.0165,0.0875,0.0475,0.61088,0.0,0.0,217.6875,1.1689296512990388,0.0,0.0,7.6190625,4.091253779546636,11.710316279546635,9423649,,,0.168452497578769,Information
172115,3136.0,12900.15886,EGY,Egypt,Suhaj,3.693633873,0.0,0.55,0.63,3136.0,,,,,,,,,,,,,,,,,,,,,,,,,6.736408178722266,,,,,,,,,,,73.87267746,0.0,23.5,0.182,21.938,0.17,6.125,0.047,6.625,0.051,0.21938,0.17,0.091875,0.0705,0.165625,0.1275,0.8448800000000001,0.0,0.0,108.421875,0.8404693010635045,0.0,0.0,3.794765625,2.9416425537222657,6.736408178722266,3262549,,,0.0876363603478584,Information
172117,3138.0,37158.6911,EGY,Egypt,Aswan,4.012574421,0.0,0.55,0.63,3138.0,,,,,,,,,,,,,,,,,,,,,,,,,12.074350225902023,,,,,,,,,,,80.25148842,0.0,35.125,0.095,35.062,0.094,7.75,0.021,6.125,0.016,0.35062,0.094,0.11625,0.0315,0.153125,0.04,0.785495,0.0,0.0,271.828125,0.731533100257721,0.0,0.0,9.513984375,2.5603658509020235,12.074350225902023,5190727,,,0.3113615313890271,Information
172119,3140.0,19719.32651,EGY,Egypt,Aswan,4.230900174,0.0,0.55,0.63,3140.0,,,,,,,,,,,,,,,,,,,,,,,,,31.57774513899729,,,,,,,,,,3.0,84.61800348,0.0,93.562,0.474,81.625,0.414,50.938,0.258,50.812,0.258,0.81625,0.414,0.7640700000000001,0.387,1.2703,0.645,4.296620000000001,0.0,0.0,598.640625,3.035806646856369,0.0,0.0,20.952421875,10.625323263997291,31.57774513899729,560460,47552.0,8.484459194233308,0.7640080411174957,Watch
172121,3141.0,4936.738826,EGY,Egypt,Aswan,4.079484133,0.0,0.55,0.63,3141.0,,,,,,,,,,,,,,,,,,,,,,,,,15.085359369321198,,,,,,,,,,,81.58968266000001,0.0,14.75,0.299,13.125,0.266,10.312,0.209,9.812,0.199,0.13125,0.266,0.15468,0.3135,0.2452999999999999,0.4975,1.60823,0.0,0.0,142.453125,2.8855714269489137,0.0,0.0,4.985859375,10.099499994321198,15.085359369321198,0,,,0.4210584150950921,Advisory
