pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,27.155173679462244,80.16223592,0.0,3.0,0.688,0.077,0.688,0.077,0.125,0.014,0.0,0.0,0.00688,0.077,0.001875,0.021,0.0,0.0,0.106755,18.140625,2.02660976301647,55.96875,6.252640974267869,0.272109375,3.039914644524705,1.95890625,21.88424340993754,27.155173679462244,8152,4561.0,55.95,0.6232319574752267,Watch
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,17.36666512714238,83.19012124,26.65917504,,5.875,0.035,4.75,0.028,1.125,0.007,0.125,0.001,0.0475,0.028,0.016875,0.0105,0.003125,0.0025,0.1085,72.703125,0.4360707476336045,279.0,1.6734320373405631,1.090546875,0.6541061214504067,9.765,5.857012130691971,17.36666512714238,292552,,,0.5129975676345063,Advisory
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,6.199436057694613,0.2119885,0.0,,11.938,0.042,11.688,0.041,2.5,0.009,2.688,0.009,0.11688,0.041,0.0375,0.0134999999999999,0.0672,0.0225,0.29858,13.359375,0.0466224144678666,125.578125,0.4382506959979466,0.200390625,0.0699336217017999,4.395234375,1.5338774359928131,6.199436057694613,28546,,,0.0027297716812047,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,21.78734592653275,80.00737764,64.66440318,,50.688,0.309,40.688,0.248,24.0,0.146,10.5,0.064,0.40688,0.248,0.36,0.2189999999999999,0.2625,0.16,1.65638,111.09375,0.6769510719290406,339.1875,2.066843019611197,1.66640625,1.015426607893561,11.8715625,7.23395056863919,21.78734592653275,10195868,,,0.5342532836269155,Advisory
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,8.204023611263372,84.42118522,0.0,,7.375,0.077,7.375,0.077,2.0,0.021,0.188,0.002,0.07375,0.077,0.03,0.0315,0.0046999999999999,0.005,0.22195,27.84375,0.2925279393779078,102.375,1.075557272056146,0.41765625,0.4387919090668616,3.583125,3.764450452196512,8.204023611263372,3437058,,,0.2606680369731564,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,19.63599341913912,67.35658966,0.08510962,,77.25,0.304,75.688,0.298,21.188,0.083,0.812,0.003,0.75688,0.298,0.31782,0.1245,0.0203,0.0075,1.525,124.453125,0.4901317741503415,349.171875,1.375138073689602,1.866796875,0.7351976612255122,12.221015625,4.812983257913607,19.63599341913912,28310172,,,0.3056289432642246,Information
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,2.0,14.0,100.0,100.0,-9999.0,7.0,1.0,10.0,10.0,-999.9,-1943.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1943.8,15.048556127047515,69.40707706,0.0,,38.188,0.205,37.188,0.2,11.0,0.059,0.125,0.001,0.37188,0.2,0.165,0.0885,0.003125,0.0025,0.8310050000000001,61.453125,0.3299885385127131,253.40625,1.3607307697938422,0.921796875,0.4949828077690696,8.86921875,4.762557694278447,15.048556127047515,9423649,,,0.2390112641991987,Information
172115,3136.0,12900.15886,EGY,Egypt,Suhaj,3.693633873,0.0,0.55,0.63,3136.0,,,,,,,,,,,,,,,,,,,,,,,,,9.752002427340573,73.87267746,0.0,,5.562,0.043,5.312,0.041,1.438,0.011,0.0,0.0,0.05312,0.041,0.02157,0.0165,0.0,0.0,0.13219,35.15625,0.2725257137041195,141.890625,1.0999137805098262,0.52734375,0.4087885705561792,4.966171875,3.849698231784392,9.752002427340573,3262549,,,0.1621870646862999,Information
172131,3151.0,23966.5212,EGY,Egypt,Aswan,1.249617217,0.0,0.55,0.63,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,61.45427649437397,24.99234434,0.0,3.0,2.938,0.012,2.875,0.012,5.188,0.022,0.312,0.001,0.02875,0.012,0.07782,0.033,0.0078,0.0025,0.16187,536.203125,2.2373006099392243,1030.921875,4.301508201275754,8.043046875,3.3559509149088367,35.0,15.05527870446514,61.45427649437397,8734,1541.0,17.64,0.4210153078647897,Watch
173000,3493.0,20982.76472,EGY,Egypt,Ash Sharqiyah,4.035599734,0.044428853,0.55,0.63,3493.0,,,,,,,,,,,,,,,,,,,,,,,,,62.5981971586838,80.71199468,0.8885770599999999,3.0,102.688,0.489,86.812,0.414,5.812,0.028,1.75,0.008,0.86812,0.414,0.08718,0.042,0.04375,0.02,1.47505,411.609375,1.961654627399896,1107.984375,5.280449883595416,6.174140625,2.942481941099844,35.0,18.48157459258396,62.5981971586838,31237808,255941.0,0.82,0.8804527422115895,Warning
211012,3575.0,6278.319166,EGY,Egypt,Al Isma`iliyah,4.027328926,0.0,0.55,0.63,3575.0,,,,,,,,,,,,,,,,,,,,,,,,,27.95101092311265,80.54657852,0.0,3.0,15.562,0.248,11.812,0.188,2.375,0.038,1.125,0.018,0.1181199999999999,0.188,0.035625,0.0569999999999999,0.028125,0.045,0.47187,117.5625,1.8725155076600808,257.625,4.103407189035009,1.7634375,2.808773261490121,9.016875,14.36192516162253,27.95101092311265,1336033,53734.0,4.02,0.6414847878824799,Watch
211013,3576.0,7778.241552,EGY,Egypt,Shamal Sina'',4.053340871,0.0,0.55,0.63,3576.0,,,,,,,,,,,,,,,,,,,,,,,,,31.99714110243261,81.06681741999999,0.0,3.0,31.0,0.399,27.875,0.358,7.562,0.097,3.938,0.051,0.27875,0.358,0.11343,0.1455,0.09845,0.1275,1.12163,181.546875,2.334034932897088,322.171875,4.141962843739139,2.723203125,3.501052399345632,11.276015625,14.496869953086987,31.99714110243261,254526,61152.0,24.03,0.700114718499203,Watch
