pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.892859349562865,,,,,,,,,,,83.61348158,0.0,5.125,0.27,1.125,0.059,0.438,0.023,0.0,0.0,0.01125,0.059,0.00657,0.0345,0.0,0.0,0.11132,0.0,0.0,17.71875,0.9350580284465329,0.0,0.0,0.62015625,3.272703099562865,3.892859349562865,326082,,,0.0753142528374487,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,19.05055676346768,,,,,,,,,,,80.16223592,0.0,10.75,1.201,6.875,0.768,0.625,0.07,0.562,0.063,0.06875,0.768,0.009375,0.105,0.01405,0.1575,1.122675,0.0,0.0,44.71875,4.995828718133623,0.0,0.0,1.56515625,17.48540051346768,19.05055676346768,8152,,,0.4838508130162832,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,58.11512347949503,,,,,,,,,,3.0,83.19012124,26.65917504,94.125,0.565,66.312,0.398,26.812,0.161,23.5,0.141,0.6631199999999999,0.398,0.40218,0.2415,0.5875,0.3525,2.6448,0.0,0.0,1101.09375,6.604320994141438,0.0,0.0,35.0,23.11512347949504,58.11512347949503,292552,71551.0,24.46,0.8925972011752068,Warning
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,21.0761787177248,,,,,,,,,,,80.15916688000001,0.0,28.5,0.329,26.875,0.31,11.688,0.135,10.188,0.118,0.26875,0.31,0.17532,0.2025,0.2547,0.295,1.50627,0.0,0.0,279.5625,3.22614034792137,0.0,0.0,9.7846875,11.291491217724795,21.0761787177248,50483,,,0.524082003912516,Advisory
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,18.975388940419982,,,,,,,,,,,82.02341854,0.0,29.875,0.454,23.625,0.359,3.812,0.058,4.562,0.069,0.23625,0.359,0.05718,0.087,0.11405,0.1725,1.02598,0.0,0.0,215.15625,3.269977197262852,0.0,0.0,7.53046875,11.444920190419982,18.975388940419982,1847,,,0.5215614741836914,Advisory
156096,2631.0,2142.071566,EGY,Egypt,Matrouh,1.870956982,0.0,0.55,0.63,2631.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1238799999999999,,,,,,,,,,,37.41913964,0.0,3.562,0.166,2.188,0.102,0.0,0.0,0.0,0.0,0.02188,0.102,0.0,0.0,0.0,0.0,0.1238799999999999,,,,,,,,,,2981,,,2.409294603019658e-10,Information
158901,2827.0,12179.75113,EGY,Egypt,Matrouh,0.270966278,0.0,0.55,0.63,2827.0,,,,,,,,,,,,,,,,,,,,,,,,,0.11962,,,,,,,,,,,5.41932556,0.0,8.938,0.073,6.562,0.054,0.0,0.0,0.0,0.0,0.06562,0.054,0.0,0.0,0.0,0.0,0.11962,,,,,,,,,,0,,,1.254085677887523e-11,Information
158902,2828.0,16477.27504,EGY,Egypt,Matrouh,0.048308268,0.0,0.55,0.63,2828.0,,,,,,,,,,,,,,,,,,,,,,,,,3.4878441035713017,,,,,,,,,,,0.96616536,0.0,39.688,0.241,22.688,0.138,1.188,0.007,0.0,0.0,0.22688,0.138,0.01782,0.0105,0.0,0.0,0.3932,0.0,0.0,62.015625,0.3763706367346576,0.0,0.0,2.170546875,1.3172972285713016,3.4878441035713017,0,,,0.0004096692777116,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,13.14890202899712,,,,,,,,,,,80.00737764,64.66440318,157.938,0.962,93.938,0.572,1.188,0.007,0.312,0.002,0.93938,0.572,0.01782,0.0105,0.0078,0.005,1.5524999999999998,0.0,0.0,233.4375,1.4224541511420348,0.0,0.0,8.1703125,4.978589528997122,13.14890202899712,10195868,,,0.3375989073454023,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,10.503041598767917,,,,,,,,,,,67.35658966,0.08510962,71.75,0.283,38.25,0.151,0.75,0.003,0.375,0.001,0.3825,0.151,0.01125,0.0045,0.009375,0.0025,0.5611249999999999,0.0,0.0,215.296875,0.8479002782194043,0.0,0.0,7.535390625,2.967650973767915,10.503041598767917,28310172,,,0.1284018637047044,Information
