pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.668368292669799,83.61348158,0.0,,6.188,0.327,5.688,0.3,1.0,0.053,0.125,0.007,0.05688,0.3,0.015,0.0795,0.003125,0.0175,0.472005,0.0,0.0,7.59375,0.400739155048514,0.0,0.0,0.26578125,1.4025870426697988,1.668368292669799,326082,,,0.0111677687881131,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,11.014405460279832,80.16223592,0.0,,12.312,1.376,9.188,1.026,1.688,0.189,0.125,0.014,0.09188,1.026,0.02532,0.2835,0.003125,0.035,1.4648249999999998,0.28125,0.0314203064033561,25.734375,2.874958035907085,0.00421875,0.0471304596050341,0.900703125,10.062353125674798,11.014405460279832,8152,,,0.2781374905060755,Information
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,9.690641885506288,83.19012124,26.65917504,,54.5,0.327,50.562,0.303,16.312,0.098,9.0,0.054,0.50562,0.303,0.24468,0.147,0.225,0.135,1.5603,24.1875,0.145075761301702,162.703125,0.975887533872496,0.3628125,0.217613641952553,5.694609375,3.4156063685537363,9.690641885506288,292552,,,0.2908833115879333,Information
111016,5.0,1836.63245,EGY,Egypt,Al Bahr al Ahmar,4.105107295,0.0,0.55,0.63,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.14912,82.1021459,0.0,,2.312,0.126,2.312,0.126,0.0,0.0,0.0,0.0,0.0231199999999999,0.126,0.0,0.0,0.0,0.0,0.14912,,,,,,,,,,0,,,8.435819845383237e-07,Information
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,4.102857728249242,80.15916688000001,0.0,,10.5,0.121,10.438,0.12,1.0,0.012,0.5,0.006,0.10438,0.12,0.015,0.018,0.0125,0.015,0.28488,0.984375,0.0113596491123991,54.0,0.6231578941658983,0.014765625,0.0170394736685986,1.89,2.181052629580644,4.102857728249242,50483,,,0.0575061776657351,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,5.437485402254802,82.02341854,0.0,,3.812,0.058,3.312,0.05,3.812,0.058,3.125,0.047,0.03312,0.05,0.05718,0.087,0.078125,0.1175,0.422925,13.921875,0.2115867598228904,55.6875,0.8463470392915617,0.208828125,0.3173801397343356,1.9490625,2.962214637520466,5.437485402254802,1847,,,0.1158964480092621,Information
156096,2631.0,2142.071566,EGY,Egypt,Matrouh,1.870956982,0.0,0.55,0.63,2631.0,,,,,,,,,,,,,,,,,,,,,,,,,4.752619999999999,37.41913964,0.0,,190.938,8.914,79.375,3.706,2.438,0.114,0.312,0.015,0.79375,3.706,0.03657,0.171,0.0078,0.0375,4.752619999999999,,,,,,,,,,2981,,,0.0049721024320899,Information
156098,2632.0,3569.041172,EGY,Egypt,Matrouh,4.049517587,0.0,0.55,0.63,2632.0,,,,,,,,,,,,,,,,,,,,,,,,,0.27812,80.99035174000001,0.0,,9.812,0.275,7.312,0.205,0.0,0.0,0.0,0.0,0.07312,0.205,0.0,0.0,0.0,0.0,0.27812,,,,,,,,,,15893,,,1.1965660059592996e-05,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,3.964755618293066,0.2119885,0.0,,33.5,0.117,31.75,0.111,15.375,0.054,11.625,0.041,0.3175,0.111,0.230625,0.081,0.290625,0.1025,1.13325,30.234375,0.1055138853746455,71.015625,0.247834940066028,0.453515625,0.1582708280619682,2.485546875,0.867422290231098,3.964755618293066,28546,,,0.0006285361432127,Information
158670,2807.0,14356.97351,EGY,Egypt,Matrouh,1.202441142,0.0,0.55,0.63,2807.0,,,,,,,,,,,,,,,,,,,,,,,,,0.428,24.04882284,0.0,,45.438,0.316,24.5,0.171,0.5,0.003,0.0,0.0,0.245,0.171,0.0075,0.0045,0.0,0.0,0.428,,,,,,,,,,0,,,1.117050655186325e-07,Information
158680,2808.0,17999.95227,EGY,Egypt,Matrouh,0.220953716,0.0,0.55,0.63,2808.0,,,,,,,,,,,,,,,,,,,,,,,,,0.7152399999999999,4.41907432,0.0,,67.375,0.374,43.312,0.241,1.188,0.007,0.312,0.002,0.4331199999999999,0.241,0.01782,0.0105,0.0078,0.005,0.7152399999999999,0.0,0.0,2.109375,0.0117187810741709,0.0,0.0,0.073828125,0.0410157337595981,0.1148438587595981,3238,,,4.912527651489213e-07,Information
158901,2827.0,12179.75113,EGY,Egypt,Matrouh,0.270966278,0.0,0.55,0.63,2827.0,,,,,,,,,,,,,,,,,,,,,,,,,0.10162,5.41932556,0.0,,7.438,0.061,5.562,0.046,0.0,0.0,0.0,0.0,0.05562,0.046,0.0,0.0,0.0,0.0,0.10162,,,,,,,,,,0,,,4.072653980659156e-12,Information
