pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,13.969597397109997,83.19012124,26.65917504,,52.625,0.316,47.812,0.287,4.25,0.025,1.625,0.01,0.47812,0.287,0.06375,0.0375,0.040625,0.025,0.931995,13.5,0.0809725179358337,243.703125,1.4617226414874982,0.2025,0.1214587769037505,8.529609375,5.116029245206244,13.969597397109997,292552,,,0.4265818181168639,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,4.908586894520412,80.15916688000001,0.0,,15.625,0.18,12.562,0.145,3.875,0.045,1.562,0.018,0.1256199999999999,0.145,0.058125,0.0675,0.03905,0.045,0.4802949999999999,2.953125,0.0340789473371975,63.84375,0.7367543852898902,0.044296875,0.0511184210057962,2.23453125,2.578640348514616,4.908586894520412,50483,,,0.081243479807665,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,5.354213387296843,82.02341854,0.0,,13.75,0.209,12.438,0.189,3.938,0.06,1.312,0.02,0.12438,0.189,0.05907,0.09,0.0328,0.05,0.54525,4.5,0.0683916799427524,58.78125,0.8933663192522041,0.0675,0.1025875199141286,2.05734375,3.1267821173827146,5.354213387296843,1847,,,0.1129120480590695,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,2.339964619695932,0.2119885,0.0,,2.562,0.009,2.562,0.009,1.625,0.006,1.312,0.005,0.0256199999999999,0.009,0.024375,0.009,0.0328,0.0125,0.1132949999999999,15.890625,0.0554561351038835,42.75,0.1491917262971733,0.238359375,0.0831842026558252,1.49625,0.5221710420401066,2.339964619695932,28546,,,8.739602957827664e-05,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,15.158579309849006,80.00737764,64.66440318,,78.625,0.479,62.812,0.383,14.0,0.085,10.0,0.061,0.62812,0.383,0.21,0.1275,0.25,0.1525,1.75112,11.390625,0.0694089073750029,264.234375,1.6101152710818574,0.170859375,0.1041133610625043,9.248203125,5.635403448786501,15.158579309849006,10195868,,,0.3909681226852908,Advisory
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,5.105526820295888,84.42118522,0.0,,9.438,0.099,9.188,0.097,2.062,0.022,0.812,0.009,0.09188,0.097,0.03093,0.033,0.0203,0.0225,0.29561,0.28125,0.0029548276704839,71.015625,0.7460939867971891,0.00421875,0.0044322415057258,2.485546875,2.611328953790162,5.105526820295888,3437058,,,0.132299196747247,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,14.91418186526548,67.35658966,0.08510962,,99.938,0.394,85.375,0.336,14.938,0.059,2.0,0.008,0.85375,0.336,0.22407,0.0885,0.05,0.02,1.5723200000000002,0.984375,0.0038767484961043,305.296875,1.202345855006092,0.014765625,0.0058151227441564,10.685390625,4.208210492521322,14.91418186526548,28310172,,,0.2167165447542564,Information
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,3134.0,1.0,2.0,100.0,-9999.0,-9999.0,3.0,9.0,10.0,-999.9,-999.9,-2940.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2940.7,11.892952256959278,69.40707706,0.0,,32.0,0.172,31.125,0.167,14.0,0.075,0.875,0.005,0.31125,0.167,0.21,0.1124999999999999,0.021875,0.0125,0.835125,10.546875,0.0566341885319301,216.5625,1.1628886711889663,0.158203125,0.0849512827978951,7.5796875,4.070110349161382,11.892952256959278,9423649,,,0.1723746931338587,Information
172119,3140.0,19719.32651,EGY,Egypt,Aswan,4.230900174,0.0,0.55,0.63,3140.0,,,,,,,,,,,,,,,,,,,,,,,,,15.147229404235958,84.61800348,0.0,,5.062,0.026,4.625,0.023,1.625,0.008,1.812,0.009,0.04625,0.023,0.024375,0.012,0.0453,0.0225,0.173425,0.0,0.0,287.15625,1.4562173297817018,0.0,0.0,10.05046875,5.096760654235957,15.147229404235958,560460,,,0.4938644574495193,Advisory
172131,3151.0,23966.5212,EGY,Egypt,Aswan,1.249617217,0.0,0.55,0.63,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,31.89008893020916,24.99234434,0.0,,11.062,0.046,8.562,0.036,2.812,0.012,2.438,0.01,0.0856199999999999,0.036,0.04218,0.018,0.06095,0.025,0.26775,31.078125,0.1296730749532044,629.578125,2.626906590794101,0.466171875,0.1945096124298066,22.035234375,9.194173067779357,31.89008893020916,8734,,,0.1961939512017522,Information
