pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5.5303319331091485,,,,,,,,,,,83.61348158,0.0,1.688,0.089,1.688,0.089,0.562,0.03,0.312,0.016,0.01688,0.089,0.00843,0.045,0.0078,0.04,0.20711,9.84375,0.519476682470296,20.953125,1.1057432241153442,0.14765625,0.779215023705444,0.733359375,3.8701012844037046,5.5303319331091485,326082,,,0.1386928012306014,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,18.228969409787137,,,,,,,,,,,80.16223592,0.0,4.875,0.545,4.375,0.489,3.375,0.377,3.312,0.37,0.04375,0.489,0.050625,0.5655,0.0828,0.925,2.156675,16.171875,1.806667618192977,35.859375,4.006089066427906,0.242578125,2.7100014272894657,1.255078125,14.021311732497672,18.228969409787137,8152,,,0.4662995009342511,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,15.349796769543683,,,,,,,,,,,83.19012124,26.65917504,31.125,0.187,28.312,0.17,15.875,0.095,13.125,0.079,0.28312,0.17,0.238125,0.1425,0.328125,0.1975,1.3593700000000002,65.109375,0.390523706294698,246.234375,1.476904988600467,0.976640625,0.585785559442047,8.618203125,5.169167460101635,15.349796769543683,292552,,,0.4638001288450254,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,6.483696542870066,,,,,,,,,,,80.15916688000001,0.0,9.5,0.11,9.0,0.104,5.188,0.06,4.188,0.048,0.09,0.104,0.07782,0.09,0.1046999999999999,0.12,0.58652,5.765625,0.0665350876583381,83.53125,0.963947367537874,0.086484375,0.0998026314875071,2.92359375,3.373815786382559,6.483696542870066,50483,,,0.1316871493573181,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,4.486058337735145,,,,,,,,,,,82.02341854,0.0,6.5,0.099,5.188,0.079,4.062,0.062,2.812,0.043,0.0518799999999999,0.079,0.06093,0.093,0.0702999999999999,0.1074999999999999,0.4626099999999999,6.46875,0.0983130399177066,48.09375,0.730936079388167,0.09703125,0.1474695598765599,1.68328125,2.5582762778585844,4.486058337735145,1847,,,0.08255399241406,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,5.68724274815436,,,,,,,,,,,0.2119885,0.0,12.125,0.042,12.125,0.042,9.5,0.033,10.312,0.036,0.12125,0.042,0.1425,0.0495,0.2578,0.09,0.7030499999999998,68.765625,0.2399827439451241,90.984375,0.3175231806390498,1.031484375,0.3599741159176861,3.184453125,1.111331132236674,5.68724274815436,28546,,,0.0020862152490905,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,,,,,,,,,,,,,,,,,,,,,,,,,19.425748806522684,,,,,,,,,,,80.00737764,64.66440318,25.0,0.152,21.062,0.128,13.938,0.085,14.375,0.088,0.21062,0.128,0.20907,0.1275,0.359375,0.2199999999999999,1.254565,101.53125,0.6186818657376801,301.359375,1.836336895118904,1.52296875,0.92802279860652,10.547578125,6.427179132916164,19.425748806522684,10195868,,,0.4885264545111681,Advisory
172110,3131.0,9518.321586,EGY,Egypt,Al Fayyum,4.221059261,0.0,0.55,0.63,3131.0,,,,,,,,,,,,,,,,,,,,,,,,,4.99018026688621,,,,,,,,,,,84.42118522,0.0,11.688,0.123,11.625,0.122,6.75,0.071,8.688,0.091,0.11625,0.122,0.10125,0.1064999999999999,0.2172,0.2274999999999999,0.8907,24.75,0.2600248350025847,58.921875,0.6190363969663807,0.37125,0.3900372525038771,2.062265625,2.166627389382332,4.99018026688621,3437058,,,0.1274684143920964,Information
172111,3132.0,25391.76841,EGY,Egypt,Bani Suwayf,3.367829483,0.004255481,0.55,0.63,3132.0,,,,,,,,,,,,,,,,,,,,,,,,,16.78997001680432,,,,,,,,,,,67.35658966,0.08510962,34.938,0.138,34.375,0.135,6.688,0.026,5.25,0.021,0.34375,0.135,0.10032,0.039,0.13125,0.0525,0.80182,117.28125,0.4618868922501523,293.90625,1.157486336694027,1.75921875,0.6928303383752284,10.28671875,4.051202178429094,16.78997001680432,28310172,,,0.2530695979309859,Information
172113,3134.0,18622.80589,EGY,Egypt,Asyut,3.470353853,0.0,0.55,0.63,3134.0,,,,,,,,,,,,,,,,,,,,,,,,,14.58061897781868,,,,,,,,,,,69.40707706,0.0,60.625,0.326,59.125,0.317,13.438,0.072,9.062,0.049,0.59125,0.317,0.20157,0.1079999999999999,0.2265499999999999,0.1225,1.5668700000000002,128.109375,0.6879166100345119,216.140625,1.1606233036476892,1.921640625,1.031874915051768,7.564921875,4.062181562766912,14.58061897781868,9423649,,,0.2293238239316085,Information
