pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.663954619937868,,,,,,,,,,,83.61348158,0.0,19.125,1.009,7.438,0.392,0.562,0.03,0.438,0.023,0.07438,0.392,0.00843,0.045,0.01095,0.0574999999999999,0.58826,0.28125,0.0148421909277227,7.453125,0.3933180595846526,0.00421875,0.022263286391584,0.260859375,1.376613208546284,1.663954619937868,326082,,,0.0110902710743844,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0644450825867,,,,,,,,,,,80.16223592,0.0,5.5,0.614,3.875,0.433,1.625,0.182,0.75,0.084,0.03875,0.433,0.024375,0.273,0.01875,0.21,0.997875,0.0,0.0,23.625,2.6393057378819145,0.0,0.0,0.826875,9.2375700825867,10.0644450825867,8152,,,0.2487024930232395,Information
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,13.770497732137898,,,,,,,,,,,83.19012124,26.65917504,61.5,0.369,43.062,0.258,18.062,0.108,13.312,0.08,0.43062,0.258,0.27093,0.162,0.3328,0.2,1.65435,65.25,0.3913671700231963,217.96875,1.3073687791723152,0.97875,0.5870507550347945,7.62890625,4.575790727103104,13.770497732137898,292552,,,0.4209599606384224,Advisory
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,5.26753015092317,,,,,,,,,,,80.15916688000001,0.0,9.188,0.106,9.062,0.105,6.188,0.071,3.062,0.035,0.0906199999999999,0.105,0.09282,0.1064999999999999,0.0765499999999999,0.0875,0.55899,28.828125,0.3326754382916905,57.515625,0.663728069567324,0.432421875,0.4990131574375357,2.013046875,2.323048243485634,5.26753015092317,50483,,,0.0923899579968216,Information
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,3.787990808087575,,,,,,,,,,,82.02341854,0.0,17.5,0.266,15.312,0.233,9.25,0.141,4.188,0.064,0.15312,0.233,0.13875,0.2114999999999999,0.1046999999999999,0.16,1.00107,10.96875,0.1667047198604591,38.25,0.581329279513396,0.16453125,0.2500570797906886,1.33875,2.034652478296886,3.787990808087575,1847,,,0.0597074537097554,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,3.265706601383499,,,,,,,,,,,0.2119885,0.0,29.438,0.103,26.625,0.093,14.375,0.05,15.938,0.056,0.26625,0.093,0.215625,0.075,0.3984499999999999,0.14,1.188325,9.140625,0.0318995467411719,65.25,0.2277136875062119,0.137109375,0.0478493201117578,2.28375,0.7969979062717416,3.265706601383499,28546,,,0.0003135987817159,Information
158680,2808.0,17999.95227,EGY,Egypt,Matrouh,0.220953716,0.0,0.55,0.63,2808.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2603127465217559,,,,,,,,,,,4.41907432,0.0,29.938,0.166,14.438,0.08,0.0,0.0,0.125,0.001,0.14438,0.08,0.0,0.0,0.003125,0.0025,0.230005,0.0,0.0,4.78125,0.0265625704347874,0.0,0.0,0.16734375,0.0929689965217559,0.2603127465217559,3238,,,1.7542210076202923e-09,Information
158902,2828.0,16477.27504,EGY,Egypt,Matrouh,0.048308268,0.0,0.55,0.63,2828.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9174374512795258,,,,,,,,,,,0.96616536,0.0,162.125,0.984,47.0,0.285,2.812,0.017,0.125,0.001,0.47,0.285,0.04218,0.0255,0.003125,0.0025,0.8283049999999998,0.0,0.0,16.3125,0.0989999860798645,0.0,0.0,0.5709375,0.3464999512795257,0.9174374512795258,0,,,1.4229972413821438e-06,Information
158904,2830.0,10781.58422,EGY,Egypt,Matrouh,4.389790467,0.0,0.55,0.63,2830.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25938,,,,,,,,,,,87.79580934,0.0,39.875,0.37,13.438,0.125,0.0,0.0,0.0,0.0,0.13438,0.125,0.0,0.0,0.0,0.0,0.25938,,,,,,,,,,987,,,5.876050798541462e-05,Information
171000,3130.0,16410.89801,EGY,Egypt,Al Buhayrah,4.000368882,3.233220159,0.55,0.63,3130.0,3130.0,,,,,,,,,,,0.0,82.40713812061516,0.5021488651283708,40.768555,40.768555,0.0,0.0824071381206151,0.1004297730256741,4.0768555,4.0768555,0.0,16.673095822292577,16.673095822292577,16.673095822292577,,,,,,,,,,,80.00737764,64.66440318,922.25,5.62,333.625,2.033,110.312,0.672,4.5,0.027,3.33625,2.033,1.65468,1.008,0.1125,0.0675,8.21193,38.8125,0.2365044251296394,89.71875,0.546702258089529,0.5821875,0.3547566376944591,3.14015625,1.913457903313352,5.990558291007811,10195868,,,0.4279613010246858,Advisory
