pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,FID_x,FID_y,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain,HWRF_area_score,HWRF_percarea_score,MeanRain_Score,MaxRain_Score,HWRFTot_Score,Flag,Scaled_Riverine_Risk,Scaled_Coastal_Risk,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Totalpop,VIIRS_impactpop,VIIRS_impactpop_percent,Severity,Alert
111011,0.0,1894.935871,EGY,Egypt,As Suways,4.180674079,0.0,0.55,0.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.727043495897763,,,,,,,,,,,83.61348158,0.0,1.5,0.079,1.0,0.053,0.312,0.016,0.25,0.013,0.01,0.053,0.00468,0.024,0.00625,0.0325,0.13043,0.0,0.0,21.515625,1.1354276059707895,0.0,0.0,0.753046875,3.973996620897763,4.727043495897763,326082,,,0.1069046246806155,Information
111013,2.0,895.121761,EGY,Egypt,As Suways,4.008111796,0.0,0.55,0.63,2.0,,,,,,,,,,,,,,,,,,,,,,,,,25.221020117672623,,,,,,,,,,,80.16223592,0.0,25.125,2.807,19.938,2.227,9.562,1.068,6.625,0.74,0.19938,2.227,0.14343,1.602,0.165625,1.85,6.187435000000001,0.0,0.0,59.203125,6.613974497906463,0.0,0.0,2.072109375,23.148910742672623,25.221020117672623,8152,,,0.5948699043211815,Advisory
111015,4.0,16672.32333,EGY,Egypt,Al Bahr al Ahmar,4.159506062,1.332958752,0.55,0.63,4.0,,,,,,,,,,,,,,,,,,,,,,,,,31.04717431014035,,,,,,,,,,3.0,83.19012124,26.65917504,124.125,0.744,93.688,0.562,32.125,0.193,11.688,0.07,0.93688,0.562,0.481875,0.2895,0.2922,0.175,2.737455,0.0,0.0,554.484375,3.3257774814686702,0.0,0.0,19.406953125,11.640221185140346,31.04717431014035,292552,52539.0,17.958858596078645,0.7302406805880661,Watch
111017,6.0,8665.540548,EGY,Egypt,Al Bahr al Ahmar,4.007958344,0.0,0.55,0.63,6.0,,,,,,,,,,,,,,,,,,,,,,,,,13.83521792084047,,,,,,,,,,,80.15916688000001,0.0,32.188,0.371,28.688,0.331,13.25,0.153,5.188,0.06,0.2868799999999999,0.331,0.19875,0.2294999999999999,0.1296999999999999,0.15,1.3258299999999998,0.0,0.0,183.515625,2.11776315595442,0.0,0.0,6.423046875,7.41217104584047,13.83521792084047,50483,,,0.3592273838151734,Advisory
111019,8.0,6579.747718,EGY,Egypt,Al Bahr al Ahmar,4.101170927,0.0,0.55,0.63,8.0,,,,,,,,,,,,,,,,,,,,,,,,,20.996949984399365,,,,,,,,,,,82.02341854,0.0,30.75,0.467,27.188,0.413,15.375,0.234,6.0,0.091,0.27188,0.413,0.230625,0.351,0.15,0.2274999999999999,1.644005,0.0,0.0,238.078125,3.618347316971248,0.0,0.0,8.332734375,12.664215609399369,20.996949984399365,1847,,,0.561710472523479,Advisory
156096,2631.0,2142.071566,EGY,Egypt,Matrouh,1.870956982,0.0,0.55,0.63,2631.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2695,,,,,,,,,,,37.41913964,0.0,26.25,1.225,4.75,0.222,0.0,0.0,0.0,0.0,0.0475,0.222,0.0,0.0,0.0,0.0,0.2695,,,,,,,,,,2981,,,2.5520353568657445e-08,Information
158650,2805.0,28654.40401,EGY,Egypt,Matrouh,0.010599425,0.0,0.55,0.63,2805.0,,,,,,,,,,,,,,,,,,,,,,,,,2.456630873535656,,,,,,,,,,,0.2119885,0.0,18.125,0.063,17.125,0.06,2.375,0.008,2.562,0.009,0.17125,0.06,0.035625,0.012,0.06405,0.0225,0.365425,0.0,0.0,52.03125,0.1815820352959017,0.0,0.0,1.82109375,0.635537123535656,2.456630873535656,28546,,,0.0001060055309071,Information
158680,2808.0,17999.95227,EGY,Egypt,Matrouh,0.220953716,0.0,0.55,0.63,2808.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2832815182736756,,,,,,,,,,,4.41907432,0.0,95.688,0.532,12.688,0.07,2.375,0.013,0.188,0.001,0.12688,0.07,0.035625,0.0195,0.0046999999999999,0.0025,0.2592049999999999,0.0,0.0,5.203125,0.0289063266496216,0.0,0.0,0.182109375,0.1011721432736756,0.2832815182736756,3238,,,2.919802837233919e-09,Information
158902,2828.0,16477.27504,EGY,Egypt,Matrouh,0.048308268,0.0,0.55,0.63,2828.0,,,,,,,,,,,,,,,,,,,,,,,,,7.450224819873393,,,,,,,,,,,0.96616536,0.0,214.688,1.303,54.562,0.331,0.0,0.0,0.0,0.0,0.54562,0.331,0.0,0.0,0.0,0.0,0.87662,0.0,0.0,132.46875,0.8039481628209694,0.0,0.0,4.63640625,2.813818569873393,7.450224819873393,0,,,0.0048377270212082,Information
158904,2830.0,10781.58422,EGY,Egypt,Matrouh,4.389790467,0.0,0.55,0.63,2830.0,,,,,,,,,,,,,,,,,,,,,,,,,0.290625,,,,,,,,,,,87.79580934,0.0,61.75,0.573,14.125,0.131,0.625,0.006,0.0,0.0,0.14125,0.131,0.009375,0.009,0.0,0.0,0.290625,,,,,,,,,,987,,,9.292921538172314e-05,Information
